timestamp,x,y
0.0,998.0,198.0
0.01,995.8333975371014,203.49980738869593
0.02,992.4416559757585,210.11668804848293
0.03,989.1810187011221,215.81898129887793
0.04,985.8161389294727,222.3677221410546
0.05,984.4098025220081,224.59019747799192
0.06,980.2893656286044,227.8553171856978
0.07,977.8435338317896,230.1564661682104
0.08,975.3931266129352,232.60687338706475
0.09,973.051505376344,234.9484946236559
0.1,969.8495036925276,238.4514889224172
0.11,967.775808632965,242.22419136703508
0.12,966.0274898281717,245.9175305154847
0.13,960.7157857459052,256.8526427622842
0.14,957.4267200218893,261.5732799781107
0.15,955.070812548498,264.8583749030041
0.16,951.829443341539,268.17055665846107
0.17,950.3886432802881,269.6113567197119
0.18,947.1037575040162,272.89624249598376
0.19,943.9715419955236,275.02845800447636
0.2,943.7469570245987,275.25304297540134
0.21,943.5223720536737,275.47762794632627
0.22,943.2977870827488,275.7022129172512
0.23,943.0732021118239,275.92679788817617
0.24,940.0379697211156,278.96203027888447
0.25,938.512532808399,279.0
0.26,935.459380940149,279.0
0.27,933.1312452243297,279.0
0.28,929.5487389672314,279.45126103276857
0.29,927.3962285207026,281.60377147929745
0.3,924.1006134004404,284.8993865995596
0.31,921.7973865874304,287.2026134125695
0.32,919.4742137640752,289.5257862359247
0.33,917.0440463803598,291.95595361964024
0.34,914.2250854217912,294.7749145782089
0.35000000000000003,912.0,297.0682707959431
0.36,912.0,297.21415557132326
0.37,912.0,297.3600403467034
0.38,912.0,297.50592512208357
0.39,912.0,297.65180989746375
0.4,912.0,297.7976946728439
0.41000000000000003,912.0,297.94357944822406
0.42,910.025627344727,299.97437265527304
0.43,908.4726742652281,301.52732573477186
0.44,905.4383103133983,304.5616896866017
0.45,903.0157109375,306.9842890625
0.46,900.4925559459374,309.5074440540626
0.47000000000000003,898.9418278452787,311.0
0.48,898.8089773087205,311.0
0.49,898.6761267721623,311.0
0.5,898.5432762356041,311.0
0.51,898.410425699046,311.0
0.52,898.2775751624878,311.0
0.53,898.1447246259296,311.0
0.54,898.0118740893714,311.0
0.55,894.8900023841691,313.1099976158309
0.56,892.4470049264627,315.5529950735374
0.5700000000000001,890.0605944769419,317.9394055230581
0.58,883.5527759603384,321.4472240396616
0.59,880.1991282279043,323.60029059069853
0.6,873.8175663157895,326.3094602105263
0.61,863.9553917224474,332.01486942585086
0.62,859.1243778966129,333.62520736779567
0.63,853.2293186085036,336.84712092766426
0.64,845.5444111045481,341.15186296515066
0.65,841.7837754068069,342.6081122965966
0.66,833.0608698382791,346.96956508086043
0.67,827.5985298550725,350.1338233816425
0.68,821.43524218271,352.52158593909667
0.6900000000000001,815.2533841494538,355.84796951032774
0.7000000000000001,806.7934944604344,360.1032527697828
0.71,803.0384660967885,361.0
0.72,795.3200366132724,361.0
0.73,789.5377504808828,361.0
0.74,784.4457736736293,361.0
0.75,778.4232656152251,361.0
0.76,770.6747137164073,361.0
0.77,767.2427116585119,361.0
0.78,759.0639850906063,361.0
0.79,755.7142126822873,361.0
0.8,748.2067878691648,361.0
0.81,744.546973237844,361.0
0.8200000000000001,742.8122879779538,361.0
0.8300000000000001,740.8170132714856,361.0
0.84,739.0648633792464,361.0
0.85,737.7244447285162,361.0
0.86,735.4788635279689,361.0
0.87,730.4688548030678,361.0
0.88,724.6401265865859,361.0
0.89,719.1662894877744,361.0
0.9,711.2473717542748,361.0
0.91,707.7290939403218,361.0
0.92,700.3290689340173,361.0
0.93,694.2539978920885,361.0
0.9400000000000001,686.6036641833427,361.0
0.9500000000000001,683.1675835773133,361.0
0.96,675.3219972764413,364.83900136177937
0.97,669.5144410395193,367.32370597365383
0.98,662.8641375327014,370.5679312336493
0.99,657.4347277328252,373.73916336030493
1.0,648.5213081246803,378.1595639584399
1.01,644.8247914540383,379.58760427298085
1.02,636.2621646807754,385.73783531922464
1.03,630.42895533926,391.57104466074003
1.04,623.8363047361944,397.74554289570847
1.05,617.2196437693696,403.85357082042026
1.06,608.7020069487022,412.4469895769467
1.07,605.2685189218622,416.7314810781378
1.08,596.4033070382133,425.59669296178674
1.09,591.707982371848,429.5504211537825
1.1,583.9532036652246,437.5701945021631
1.11,577.3282275355946,443.72647705367115
1.12,568.610003418336,451.194998290832
1.1300000000000001,565.1197205847275,452.62675980509084
1.1400000000000001,557.2629471177848,456.8685264411076
1.1500000000000001,550.6204957507082,461.5692563739377
1.16,544.3168875960939,468.12207493593735
1.17,538.0204114376489,474.979588562351
1.18,532.8532444283385,482.44026671498455
1.19,530.7487496174381,486.87687557384294
1.2,526.2090684909713,494.7909315090287
1.21,523.8848960005084,500.3453119984746
1.22,523.2184246738595,502.3447259784215
1.23,517.1175521603417,512.8824478396583
1.24,513.529910854032,521.470089145968
1.25,511.3890946760422,524.8327159718734
1.26,507.0043743096102,533.9912513807795
1.27,504.6712386562104,539.3287613437896
1.28,503.0,543.9128121679065
1.29,503.0,550.69935990548
1.3,503.0,554.1588868156736
1.31,503.0,555.6166990522031
1.32,503.0,558.9800315258512
1.33,503.0,559.2085706807337
1.34,503.0,559.4196919483762
1.35,503.0,559.6308132160187
1.36,503.0,559.8419344836611
1.37,503.0,560.9228630214945
1.3800000000000001,503.0,562.0
1.3900000000000001,503.0,562.0
1.4000000000000001,503.0,562.0
1.41,503.0,562.0
1.42,503.0,562.0
1.43,503.0,562.0
1.44,503.0,562.0
1.45,503.0,562.0
1.46,503.0,562.0
1.47,503.0,562.0
1.48,507.12963551778455,562.0
1.49,508.57550118689664,562.0
1.5,511.8390698941204,562.0
1.51,513.5355661534269,562.0
1.52,516.5534841259027,562.0
1.53,517.9821226158039,562.0
1.54,523.1456393546849,562.0
1.55,524.6090150747781,562.0
1.56,527.9777449696393,562.0
1.57,530.1453978084802,562.0
1.58,532.5530633635065,562.0
1.59,537.905891969212,562.0
1.6,545.4533139534884,562.0
1.61,549.1712960161371,562.0
1.62,556.7852141234772,562.0
1.6300000000000001,561.0519343949262,562.0
1.6400000000000001,568.0922561016835,562.0
1.6500000000000001,573.6582051030744,562.0
1.6600000000000001,581.5905208297851,562.0
1.67,585.1819204530827,562.0
1.68,592.9328352327602,562.0
1.69,598.2596312722208,562.0
1.7,603.0944916695001,562.0
1.71,609.8079706052462,562.0
1.72,617.5599419036681,562.0
1.73,621.1734550829365,562.0
1.74,628.7048516799118,562.0
1.75,634.3154236652925,562.0
1.76,640.0733074176914,562.0
1.77,645.7776242548118,562.0
1.78,653.5078920662656,562.0
1.79,657.1691100400516,562.0
1.8,664.7545621805792,562.0
1.81,670.3514037109143,562.0
1.82,676.1551562924708,562.0
1.83,680.9321834350717,562.0
1.84,689.2602651845971,562.0
1.85,693.1617224880383,562.0
1.86,695.8478967488973,562.0
1.87,706.609507004471,562.0
1.8800000000000001,712.1367869780609,563.5683934890304
1.8900000000000001,718.8015123348941,566.8676748899295
1.9000000000000001,726.0339269057915,571.0
1.9100000000000001,726.2562147036377,571.0
1.92,726.478502501484,571.0
1.93,726.7007902993302,571.0
1.94,726.9230780971762,571.0
1.95,728.9166917650789,572.9166917650789
1.96,734.4910803173198,576.1636934391066
1.97,738.1769803270918,578.1769803270918
1.98,746.7242334729816,583.7242334729816
1.99,752.5158528162585,589.5158528162585
2.0,759.151383170574,595.727074755861
2.0100000000000002,765.9658907552968,601.9772605035312
2.02,774.3310638297872,610.4965957446808
2.0300000000000002,777.8706852254777,614.8706852254777
2.04,783.6970196128701,620.6970196128701
2.05,792.7934874152174,625.2644958050724
2.06,798.6005147058823,628.5335049019608
2.07,804.8032521431486,630.9213008572594
2.08,807.3865183574828,633.3865183574828
2.09,807.8291562628618,633.8291562628618
2.1,810.7190309212624,635.8595154606312
2.11,813.1992359713654,638.3984719427308
2.12,815.2028646311992,643.007161577998
2.13,821.7119467277078,650.7119467277078
2.14,830.3592131772393,659.3592131772393
2.15,833.822478798406,662.822478798406
2.16,842.5349287574691,671.5349287574691
2.17,848.4442452316076,678.2961634877385
2.18,853.8827078934823,683.4592494721788
2.19,861.5859991826726,690.5859991826726
2.2,868.1582960553071,695.4633184221228
2.21,873.7215329640879,698.1476886427253
2.22,882.773171359154,704.8487809061027
2.23,888.4650459402436,708.2325229701219
2.24,894.2082706050501,711.2082706050501
2.25,900.8370297299136,713.9456765766379
2.2600000000000002,909.449500740497,722.449500740497
2.27,912.7760146817348,724.5920048939116
2.2800000000000002,920.3154226143837,728.5892535686303
2.29,926.4647727837105,731.1549242612368
2.3000000000000003,933.0970864533697,734.5485432266848
2.31,938.884233114207,737.9305398685242
2.32,945.2942483704278,740.0
2.33,950.7900927942712,740.0
2.34,958.6912997445673,740.0
2.35,964.3806390081069,740.0
2.36,968.9619963489379,740.0
2.37,976.3317153196631,740.0
2.38,983.3342614002377,740.0
2.39,986.75957472661,740.0
2.4,994.7501098617042,740.0
2.41,1000.4340661134539,740.0
2.42,1005.6914773384108,740.0
2.43,1011.9712670689108,740.0
2.44,1016.5834916215001,740.0
2.45,1020.0594533671456,740.0
2.46,1030.4844092472588,740.0
2.47,1036.3893041216804,740.0
2.48,1041.7702510716472,740.0
2.49,1047.7758397756284,740.0
2.5,1053.2926547137083,740.0
2.5100000000000002,1058.810119183087,740.0
2.52,1066.8331846226863,740.0
2.5300000000000002,1072.4391623816975,740.0
2.54,1077.7391393819632,740.0
2.5500000000000003,1084.0999999999972,740.0
2.56,1089.1740506520612,740.0
2.57,1094.6487753687757,740.0
2.58,1102.869442857143,740.0
2.59,1105.4738334195551,740.0
2.6,1108.5410033710093,740.0
2.61,1111.8926203208553,739.1073796791446
2.62,1115.1718797887968,735.8281202112033
2.63,1116.628383404864,734.371616595136
2.64,1119.7630520521218,731.2369479478781
2.65,1122.1952435780363,727.8047564219637
2.66,1124.5769289574273,725.4230710425728
2.67,1127.976064940638,723.0239350593621
2.68,1131.1333069502846,718.6000791491466
2.69,1132.5852323822967,714.2443028531102
2.7,1136.8631611169687,706.2736777660624
2.71,1140.1706808443105,700.4879574670688
2.72,1143.1490612133791,694.2764081799312
2.73,1145.9900846262342,688.0198307475317
2.74,1150.1496669180992,679.7006661638015
2.75,1152.223998091603,676.1640028625955
2.7600000000000002,1156.9500315457408,667.0749526813889
2.77,1158.5106077062321,663.7234807344195
2.7800000000000002,1162.5514914159444,655.8970171681115
2.79,1164.897762962474,649.3067111125779
2.8000000000000003,1169.419146764646,641.3712798530311
2.81,1171.6021835269883,637.7956329460236
2.82,1175.8942604577742,629.1057395422258
2.83,1177.2328044914136,624.8359775429323
2.84,1178.0,617.8174841253369
2.85,1178.0,612.1267265448919
2.86,1178.0,604.3401286370596
2.87,1178.0,600.7883635900374
2.88,1178.0,593.1964704957965
2.89,1178.0,587.4142441939426
2.9,1178.0,581.9398928397468
2.91,1178.0,576.145533926585
2.92,1178.0,568.5020614139498
2.93,1178.0,564.7583773999228
2.94,1178.0,557.018973440051
2.95,1178.0,551.5522206959706
2.96,1178.0,545.8466270430902
2.97,1178.0,539.9633605376855
2.98,1178.0,533.7681701153813
2.99,1178.0,528.858049040178
3.0,1178.0,521.0906637027628
3.0100000000000002,1178.0,515.3270491413019
3.02,1178.0,509.8141367378594
3.0300000000000002,1178.0,504.13910411458676
3.04,1178.0,496.43946657357304
3.0500000000000003,1178.0,492.7295071358012
3.06,1178.0,485.20048057419257
3.0700000000000003,1178.0,479.4046108253568
3.08,1178.0,473.87244016856164
3.09,1178.0,468.1310024057739
3.1,1178.0,460.346805896806
3.11,1178.0,456.7876440591534
3.12,1178.0,448.98404434114065
3.13,1178.0,443.4860704143163
3.14,1178.0,437.8689848886436
3.15,1178.0,432.15623460194894
3.16,1178.0,424.5820464042661
3.17,1178.0,420.7635529318685
3.18,1178.0,413.1856355504255
3.19,1178.0,408.71289861970496
3.2,1178.0,401.9142389971385
3.21,1178.0,396.45581647283734
3.22,1178.0,388.45474321474643
3.23,1178.0,384.8261407193487
3.24,1178.0,377.20404974464924
3.25,1178.0,371.4065720991944
3.2600000000000002,1178.0,367.8365097268867
3.27,1178.0,365.17869083074584
3.2800000000000002,1178.0,352.4335706022454
3.29,1178.0,348.8139452907451
3.3000000000000003,1178.0,341.1539030531942
3.31,1178.0,335.34259455063034
3.3200000000000003,1178.0,329.8486128461991
3.33,1178.0,324.20357104700855
3.34,1178.0,316.4480865688917
3.35,1178.0,312.7828290699647
3.36,1178.0,305.2457711679555
3.37,1178.0,299.37506597235796
3.38,1178.0,293.8612253184455
3.39,1178.0,288.0917240356088
3.4,1178.0,281.7392013039935
3.41,1178.0,276.7063259408384
3.42,1178.0,269.20185659360266
3.43,1178.0,263.3419324717504
3.44,1178.0,257.8832166335423
3.45,1178.0,254.27796488713716
3.46,1178.0,244.30888147452302
3.47,1178.0,240.7443806104132
3.48,1178.0,233.09853867512894
3.49,1178.0,228.8111247389533
3.5,1178.0,221.91967002749797
3.5100000000000002,1178.0,216.14929659665427
3.52,1178.0,209.80697298954323
3.5300000000000002,1178.0,208.37889671601152
3.54,1178.0,205.1386675914152
3.5500000000000003,1178.0,201.81242662753465
3.56,1178.0,199.80325063808064
3.5700000000000003,1178.0,197.0707949910554
3.58,1178.0,193.82865899779387
3.59,1178.0,192.37622363435665
3.6,1178.0,189.18521513138845
3.61,1178.0,185.85459290105078
3.62,1177.447717435688,183.44771743568802
3.63,1175.032518416388,181.03251841638794
3.64,1171.7857898489221,177.78578984892206
3.65,1170.3597765743673,177.0
3.66,1166.200387742339,175.10019387116947
3.67,1163.8320264194485,172.83202641944854
3.68,1161.4259323014116,169.42593230141168
3.69,1160.0089676311093,168.0089676311092
3.7,1155.9514609900598,164.47573049502995
3.71,1151.8126363527867,162.40631817639337
3.72,1143.297624939259,158.09920831308636
3.73,1137.641859891803,154.82092994590153
3.74,1131.363403344693,151.90893556312878
3.75,1125.10486836835,149.03495612278337
3.7600000000000002,1117.6142758866088,144.87142529553628
3.77,1113.2213346043852,142.81422306959007
3.7800000000000002,1105.1494588235298,139.07472941176493
3.79,1099.3598026338177,135.7866008779392
3.8000000000000003,1093.3949212495813,132.4649737498605
3.81,1087.1369001305932,130.0684500652966
3.8200000000000003,1078.580615133369,125.58061513336914
3.83,1075.0874481349003,123.36248271163345
3.84,1066.3942081232383,119.26280541549217
3.85,1060.6399433026227,116.81997165131133
3.86,1052.256097377148,113.45121947542962
3.87,1042.425955263698,110.1064888159245
3.88,1037.111786995657,108.16692012337133
3.89,1021.3462057456178,103.44873524853926
3.9,1012.613720316623,99.90343007915577
3.91,1003.521830091175,95.7609150455875
3.92,997.2668130474417,93.42227101581389
3.93,991.2315595331274,90.07718651104248
3.94,981.6952896795458,85.84764483977287
3.95,978.161,84.38699999999997
3.96,969.2905304575933,80.09684348586443
3.97,963.6109887265419,76.80549436327098
3.98,958.550458231189,74.27522911559456
3.99,951.3249169216605,71.1299667686642
4.0,943.5395462906199,67.0
4.01,939.842736906253,67.0
4.0200000000000005,931.2923194350321,66.0
4.03,926.4388586975003,66.0
4.04,920.9278969957081,66.0
4.05,915.1949800225387,66.0
4.0600000000000005,906.6432662786347,66.0
4.07,903.7875047670937,66.0
4.08,895.4722945666816,66.0
4.09,890.3511244092347,66.0
4.1,884.2507490039842,66.0
