timestamp,x,y
0.0,745.0,192.0
0.01,745.0,198.6666200429119
0.02,745.0,208.96922003256486
0.03,745.0,225.79898009081384
0.04,745.0,234.45581684818848
0.05,745.0,246.85318084345963
0.06,745.0,263.68460031500786
0.07,745.0,271.2345362634066
0.08,745.0,284.33169995561474
0.09,745.0,301.0195358170022
0.1,745.0,309.43563641228013
0.11,745.0,313.36556309813585
0.12,745.0,313.99968976308907
0.13,745.0,316.14174517216605
0.14,745.0,319.9750411169606
0.15,745.0,326.34420934017515
0.16,745.0,330.28276950043744
0.17,745.0,337.297685638417
0.18,745.0,347.61898288141947
0.19,745.0,352.85989753842307
0.2,745.0,360.1768916703919
0.21,745.0,366.21241567420986
0.22,745.0,373.7685122833271
0.23,745.0,387.4727433628243
0.24,745.0,401.15169703353195
0.25,745.0,407.7453742277279
0.26,745.0,418.2397709455314
0.27,745.0,431.67841110635436
0.28,745.0,438.0913277475384
0.29,745.0,443.8707261625176
0.3,745.0,449.08642010255966
0.31,745.0,452.73963701292337
0.32,745.0,456.39285392328713
0.33,745.0,458.8053211369104
0.34,745.0,460.9704808019905
0.35000000000000003,745.0,464.88781832501974
0.36,744.9537527569985,470.36997794401174
0.37,744.3068330377112,475.5453356983111
0.38,744.0,480.83846101858694
0.39,744.0,486.2347934107517
0.4,744.0,491.5650394751485
0.41000000000000003,744.0,497.59302296240224
0.42,744.164899934954,503.16489993495395
0.43,746.068315912082,505.0683159120819
0.44,747.3520156504297,507.4080626017189
0.45,748.0801497176924,510.16029943538484
0.46,749.4105766668779,512.8211533337557
0.47000000000000003,750.7612878837255,517.045151534902
0.48,751.0,522.0793304487906
0.49,751.0,524.7286713198376
0.5,751.0,528.9692742182449
0.51,751.0,531.409532480315
0.52,751.0,533.1296374671916
0.53,751.3487237659256,535.3948950637023
0.54,752.1001623005956,538.2504057514888
0.55,753.3943410780956,541.485852695239
0.56,754.7608510638298,546.0434042553192
0.5700000000000001,758.1312372270581,551.0656186135291
0.58,762.2721919273362,553.136095963668
0.59,768.3705605721949,556.1852802860974
0.6,777.3081043976997,562.2567536647498
0.61,781.1468743231081,565.45572860259
0.62,785.9538758977501,569.2154069233126
0.63,792.046545986956,572.0186183947824
0.64,795.5357513643019,573.4143005457207
0.65,800.0950744631816,574.3868843078977
0.66,805.2377232226894,575.0528273828198
0.67,808.1985012863149,575.7107780636255
0.68,811.1592793499404,576.3687287444312
0.6900000000000001,814.1840990907405,577.0
0.7000000000000001,818.7242314591452,577.0
0.71,827.0870301531298,577.0
0.72,837.2027149719022,577.0
0.73,841.8114061469877,577.0
0.74,846.114328501488,577.0
0.75,850.1426324409347,577.0
0.76,854.223422465096,577.0
0.77,859.5289941886424,577.0
0.78,863.0870577006496,577.0
0.79,865.816539696312,577.0
0.8,869.5730350290878,577.0
0.81,874.0084948151919,577.0
0.8200000000000001,874.3420325720466,577.0
0.8300000000000001,874.6755703289014,577.0
0.84,875.0537946582334,577.0
0.85,877.0237530137458,577.0
0.86,879.4191528322755,577.0
0.87,881.0680790706624,577.0
0.88,882.414046595212,577.0
0.89,885.8769242916578,577.0
0.9,891.1716073107904,577.0
0.91,893.3153207670598,577.0
0.92,895.4590342233294,577.0
0.93,902.0992921009471,577.0
0.9400000000000001,904.3183831543305,577.0
0.9500000000000001,906.5374742077139,577.0
0.96,909.0809539553578,577.0
0.97,911.709849338358,577.0
0.98,914.3387447213582,577.0
0.99,923.1469495033978,577.0
1.0,926.2164871928908,577.0
1.01,929.2860248823837,577.0
1.02,938.3560891152097,577.0
1.03,943.6957504774018,577.0
1.04,953.1008279230449,577.0
1.05,966.263494409459,577.0
1.06,973.0015486441332,577.0
1.07,983.015967931523,577.0
1.08,997.4197595780738,577.0
1.09,1004.0627282662064,577.0
1.1,1013.9208743751295,577.0
1.11,1027.3361940181892,577.0
1.12,1033.8904084757946,577.0
1.1300000000000001,1044.0133053354969,577.0
1.1400000000000001,1058.516060201943,577.0
1.1500000000000001,1065.174953959481,577.0
1.16,1075.1952327036504,577.0
1.17,1088.4613706678333,577.0
1.18,1095.0151754742335,577.0
1.19,1105.8285149872177,577.0
1.2,1119.5205162720722,577.0
1.21,1126.162853749307,577.0
1.22,1136.0498136901094,577.0
1.23,1149.3829014243584,577.0
1.24,1155.962408232415,577.0
1.25,1166.6849221819982,577.0
1.26,1180.519662392166,577.0
1.27,1188.3430319421777,577.0
1.28,1201.9015432877554,577.0
1.29,1218.361755887954,577.0
1.3,1226.5538892234574,577.0
1.31,1239.4042905626675,577.0
1.32,1258.7580561685375,577.0
1.33,1268.7462382320723,577.0
1.34,1283.776138906292,577.0
1.35,1303.4381804411626,577.0
1.36,1313.3650572753954,577.0
1.37,1327.4564786258054,577.0
1.3800000000000001,1343.227808982625,577.0
1.3900000000000001,1351.7399078945316,577.0
1.4000000000000001,1363.1314884781648,577.0
1.41,1375.997208053691,577.0
1.42,1381.5387240787213,577.0
1.43,1389.5444148430065,577.0
1.44,1393.697814624298,577.0
1.45,1395.949935029371,577.0
1.46,1403.093937187383,577.0
1.47,1412.3494514516674,577.0
1.48,1417.6068715040021,577.0
1.49,1426.4032953868787,577.0
1.5,1436.2082649536603,577.0
1.51,1439.4860380425446,577.0
1.52,1443.672992450037,577.0
1.53,1449.0656650848318,577.0
1.54,1451.062730807688,577.0
1.55,1452.6945703051863,577.0
1.56,1455.1765774508103,577.0
1.57,1457.8195327588637,577.0
1.58,1461.7668846302854,577.0
1.59,1467.0925949458483,574.9691350180506
1.6,1468.3904713769984,574.5365095410006
1.61,1469.6883478081486,574.1038840639504
1.62,1472.0727028898823,572.8909456651766
1.6300000000000001,1473.3930781338538,570.9103827992193
1.6400000000000001,1474.758866901054,568.4822661978919
1.6500000000000001,1475.3622085991908,566.9133742024277
1.6600000000000001,1475.7994978939905,565.6015063180284
1.67,1476.0,563.4526193152801
