timestamp,x,y
0.00843048095703125,-13,144
0.03819847106933594,-12,144
0.03819847106933594,-10,144
0.0677752494811994,-10,144
0.0677752494811994,-11,144
0.0824575424194336,-10,144
0.1128532886505127,-10,144
0.1128532886505127,-8,144
0.12760519981384455,-7,144
0.12834477424621582,-6,144
0.1426680088043195,-6,144
0.15794062614440918,-5,144
0.15868806838989258,-6,144
0.1880960464477539,-4,144
0.20310235023498358,-4,144
0.21741008758544922,-2,144
0.2480010986328125,-3,144
0.26298975944519043,-1,144
0.27724766731262207,-1,144
1.313025951385498,-1,144
1.35756516456604,0,144
1.3582978248596191,4,144
1.3723037242889404,12,142
1.3879253864288312,22,140
1.3889238834381104,35,137
1.40266752243042,51,133
1.4178948402404803,69,129
1.4333059787750244,89,125
1.4473176002502441,114,121
1.4627354145050049,139,114
1.4637243747711182,168,108
1.4777982234954834,203,100
1.4788029193878156,238,93
1.4928247928619385,271,88
1.5079026222229004,305,83
1.5079026222229004,339,78
1.5231337547302246,372,74
1.5375690460205078,411,68
1.5385808944702166,449,63
1.5527665615081805,492,58
1.5676677227020264,536,52
1.5827639102935809,579,47
1.5980198383331299,621,44
1.6123178005218506,664,42
1.64308500289917,706,39
1.6577298641204834,748,36
1.672774076461792,790,34
1.6879756450653076,832,31
1.7030472755432111,875,29
1.7174503803253156,917,26
1.7184424400329608,959,23
1.7326421737670898,1002,18
1.7476584911346436,1046,12
1.7487132549285889,1084,7
1.7630329132080078,1123,2
1.7775883674621582,1160,0
1.7785935401916504,1197,-3
1.7925992012023926,1230,-2
1.8077676296234113,1262,-2
1.8077676296234113,1294,-3
1.82301926612854,1326,-2
1.8370523452758807,1357,0
1.8380448818206805,1388,0
1.8528468608856201,1419,0
1.867131233215332,1447,-2
1.8681232929229736,1474,-2
1.8827443122863752,1502,-2
1.8977515697479248,1529,0
1.8987567424774152,1559,0
1.9131495952606201,1590,0
1.927567720413208,1621,0
1.9285857677459717,1652,0
1.9574000835418701,1688,0
1.958348035812378,1724,0
1.9593472480773926,1760,0
1.9731249809265137,1796,0
1.988091230392456,1832,0
2.003302812576294,1868,0
2.017280101776125,1904,0
2.0328967571258545,1940,0
2.048252820968628,1955,0
2.0627152919769287,1955,0
2.077726364135742,1955,0
2.077726364135742,1955,0
2.092283010482788,1955,0
2.107555866241457,1960,0
2.1085619926452637,1960,0
2.1228575706481916,1960,0
2.1374502182006836,1960,0
2.138545036315918,1960,0
2.1524612903594953,1960,0
2.1675145626068115,1960,0
2.1685080528259277,1960,0
2.1826937198638916,1960,0
2.1978156566619873,1960,0
2.2280304431915283,1960,0
2.2281739711761475,1960,0
2.242184638977051,1960,0
2.257560968399048,1960,0
2.258507251739502,1960,0
2.2726383209228516,1960,0
2.3026936054229736,1960,0
2.317671537399292,1960,0
2.3326704502105713,1960,0
2.347672700881958,1960,0
2.34841251373291,1960,0
2.3780035972595197,1960,0
2.37874174118042,1960,0
2.3930509090423584,1960,0
2.4080121517181396,1960,0
2.4080121517181396,1960,0
2.437939405441284,1960,0
2.438668727874756,1960,0
2.4527297019958496,1960,0
2.46799898147583,1960,0
2.4687352180480957,1955,0
2.4829394817352295,1960,0
2.497568130493164,1960,0
2.4982311725616455,1960,0
2.5128006935119647,1960,0
2.5274581909179688,1955,0
2.5282015800476074,1955,0
2.542584180831909,1955,0
2.5575380325317383,1955,0
2.5585319995880127,1955,0
2.5729963779449463,1955,0
2.587977170944214,1950,0
2.587977170944214,1950,0
2.6027233600616455,1950,0
2.6179230213165283,1950,0
2.6179230213165283,1946,0
2.632488250732422,1946,0
2.6475157737731916,1944,1
2.64878249168396,1944,3
2.6627721786499023,1942,5
2.677966833114624,1939,7
2.677966833114624,1939,11
2.692971706390381,1937,15
2.7076828479766846,1935,19
2.708427906036375,1932,25
2.722635269165041,1930,30
2.7374916076660156,1928,35
2.7384872436523438,1926,40
2.7526750564575195,1921,44
2.767598867416382,1921,49
2.783055067062378,1919,53
2.79805326461792,1919,57
2.79805326461792,1919,61
2.8275933265686035,1919,65
2.8286054134368896,1919,70
2.8578410148620605,1919,76
2.8588414192199707,1919,81
2.8723268508911115,1918,87
2.8873324394226074,1917,93
2.888326406478882,1915,99
